symbol,name,report_year,disclosure_date,pdf_title,pdf_url,buy_date,sell_date,future_return
000070,特发信息,2022,2023-04-28,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000070&announcementId=1216660904&orgId=gssz0000070&announcementTime=2023-04-28,2023-05-04,2023-07-31,0.001055
000078,海王生物,2022,2023-04-28,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000078&announcementId=1216662203&orgId=gssz0000078&announcementTime=2023-04-28,2023-05-04,2023-07-31,-0.047516
000088,盐 田 港,2022,2023-04-29,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000088&announcementId=1216688902&orgId=gssz0000088&announcementTime=2023-04-29,2023-05-04,2023-07-31,-0.035039
000089,深圳机场,2022,2023-03-31,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000089&announcementId=1216280626&orgId=gssz0000089&announcementTime=2023-03-31,2023-04-03,2023-07-04,-0.024634
000090,天健集团,2022,2023-04-14,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000090&announcementId=1216405751&orgId=gssz0000090&announcementTime=2023-04-14,2023-04-17,2023-07-17,-0.09824
000096,广聚能源,2022,2023-04-18,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000096&announcementId=1216438315&orgId=gssz0000096&announcementTime=2023-04-18,2023-04-19,2023-07-19,0.039832
000099,中信海直,2022,2023-03-23,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000099&announcementId=1216191084&orgId=gssz0000099&announcementTime=2023-03-23,2023-03-24,2023-06-26,0.184676
000100,TCL科技,2022,2023-03-31,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000100&announcementId=1216280932&orgId=gssz0000100&announcementTime=2023-03-31,2023-04-03,2023-07-04,0.002736
000151,中成股份,2022,2023-04-29,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000151&announcementId=1216699387&orgId=gssz0000151&announcementTime=2023-04-29,2023-05-04,2023-07-31,0.058203
000153,丰原药业,2022,2023-04-20,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000153&announcementId=1216475905&orgId=gssz0000153&announcementTime=2023-04-20,2023-04-21,2023-07-21,0.050086
000155,川能动力,2022,2023-03-31,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000155&announcementId=1216280861&orgId=gssz0000155&announcementTime=2023-03-31,2023-04-03,2023-07-04,-0.088542
000156,华数传媒,2022,2023-04-29,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000156&announcementId=1216691911&orgId=gssz0000156&announcementTime=2023-04-29,2023-05-04,2023-07-31,-0.067343
000158,常山北明,2022,2023-04-17,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000158&announcementId=1216416162&orgId=gssz0000158&announcementTime=2023-04-17,2023-04-18,2023-07-18,-0.07919
000157,中联重科,2022,2023-03-31,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000157&announcementId=1216273464&orgId=gssz0000157&announcementTime=2023-03-31,2023-04-03,2023-07-04,0.075316
000159,国际实业,2022,2023-04-20,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000159&announcementId=1216476050&orgId=gssz0000159&announcementTime=2023-04-20,2023-04-21,2023-07-21,-0.140254
000166,申万宏源,2022,2023-03-31,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000166&announcementId=1216276587&orgId=qsgn0000301&announcementTime=2023-03-31,2023-04-03,2023-07-04,0.104101
000333,美的集团,2022,2023-04-29,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000333&announcementId=1216695045&orgId=9900005965&announcementTime=2023-04-29,2023-05-04,2023-07-31,0.088564
000301,东方盛虹,2022,2023-04-18,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000301&announcementId=1216438050&orgId=gssz0000301&announcementTime=2023-04-18,2023-04-19,2023-07-19,-0.085322
000400,许继电气,2022,2023-04-08,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000400&announcementId=1216356279&orgId=gssz0000400&announcementTime=2023-04-08,2023-04-10,2023-07-10,0.033608
000338,潍柴动力,2022,2023-03-31,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000338&announcementId=1216280737&orgId=9900002961&announcementTime=2023-03-31,2023-04-03,2023-07-04,0.013449
000401,金隅冀东,2022,2023-03-29,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000401&announcementId=1216245883&orgId=gssz0000401&announcementTime=2023-03-29,2023-03-30,2023-06-30,-0.13241
000402,金 融 街,2022,2023-04-29,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000402&announcementId=1216682680&orgId=gssz0000402&announcementTime=2023-04-29,2023-05-04,2023-07-31,0.059654
000403,派林生物,2022,2023-04-29,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000403&announcementId=1216698518&orgId=gssz0000403&announcementTime=2023-04-29,2023-05-04,2023-07-31,-0.076109
000404,长虹华意,2022,2023-03-30,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000404&announcementId=1216260452&orgId=gssz0000404&announcementTime=2023-03-30,2023-03-31,2023-07-03,0.174468
000408,藏格矿业,2022,2023-03-10,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000408&announcementId=1216083648&orgId=gssz0000408&announcementTime=2023-03-10,2023-03-13,2023-06-09,-0.088198
000407,胜利股份,2022,2023-03-18,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000407&announcementId=1216145216&orgId=gssz0000407&announcementTime=2023-03-18,2023-03-20,2023-06-16,-0.097027
000409,云鼎科技,2022,2023-04-13,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000409&announcementId=1216392177&orgId=gssz0000409&announcementTime=2023-04-13,2023-04-14,2023-07-14,-0.000957
000410,沈阳机床,2022,2023-04-29,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000410&announcementId=1216704056&orgId=gssz0000410&announcementTime=2023-04-29,2023-05-04,2023-08-01,0.18159
000411,英特集团,2022,2023-04-29,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000411&announcementId=1216682942&orgId=gssz0000411&announcementTime=2023-04-29,2023-05-04,2023-07-31,0.053392
000415,渤海租赁,2022,2023-04-28,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000415&announcementId=1216658168&orgId=gssz0000415&announcementTime=2023-04-28,2023-05-04,2023-07-31,0.109083
000417,合百集团,2022,2023-04-08,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000417&announcementId=1216354339&orgId=gssz0000417&announcementTime=2023-04-08,2023-04-10,2023-07-10,-0.033237
000419,通程控股,2022,2023-04-08,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000419&announcementId=1216355030&orgId=gssz0000419&announcementTime=2023-04-08,2023-04-10,2023-07-10,-0.022676
000420,吉林化纤,2022,2023-04-29,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000420&announcementId=1216699920&orgId=gssz0000420&announcementTime=2023-04-29,2023-05-04,2023-07-31,-0.053285
000421,南京公用,2022,2023-04-13,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000421&announcementId=1216390173&orgId=gssz0000421&announcementTime=2023-04-13,2023-04-14,2023-07-14,0.150301
000422,湖北宜化,2022,2023-04-15,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000422&announcementId=1216412943&orgId=gssz0000422&announcementTime=2023-04-15,2023-04-17,2023-07-17,-0.108542
000423,东阿阿胶,2022,2023-03-25,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000423&announcementId=1216219037&orgId=gssz0000423&announcementTime=2023-03-25,2023-03-27,2023-06-27,0.075689
000425,徐工机械,2022,2023-04-29,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000425&announcementId=1216698987&orgId=gssz0000425&announcementTime=2023-04-29,2023-05-04,2023-07-31,0.085306
000426,兴业银锡,2022,2023-04-29,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000426&announcementId=1216695965&orgId=gssz0000426&announcementTime=2023-04-29,2023-05-04,2023-07-31,0.019751
000428,华天酒店,2022,2023-04-28,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000428&announcementId=1216657294&orgId=gssz0000428&announcementTime=2023-04-28,2023-05-04,2023-07-31,-0.012502
000429,粤高速Ａ,2022,2023-03-21,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000429&announcementId=1216170497&orgId=gssz0000429&announcementTime=2023-03-21,2023-03-22,2023-06-20,-0.025263
000430,*ST张股,2022,2023-04-25,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000430&announcementId=1216554439&orgId=gssz0000430&announcementTime=2023-04-25,2023-04-26,2023-07-26,-0.007713
000488,ST晨鸣,2022,2023-03-31,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000488&announcementId=1216280362&orgId=gssz0000488&announcementTime=2023-03-31,2023-04-03,2023-07-04,-0.091483
000498,山东路桥,2022,2023-04-25,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000498&announcementId=1216563255&orgId=gssz0000498&announcementTime=2023-04-25,2023-04-26,2023-07-26,-0.050831
000501,武商集团,2022,2023-03-31,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000501&announcementId=1216277052&orgId=gssz0000501&announcementTime=2023-03-31,2023-04-03,2023-07-04,-0.164783
000503,国新健康,2022,2023-04-27,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000503&announcementId=1216618323&orgId=gssz0000503&announcementTime=2023-04-27,2023-04-28,2023-07-28,0.114967
000504,*ST生物,2022,2023-04-21,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000504&announcementId=1216495863&orgId=gssz0000504&announcementTime=2023-04-21,2023-04-24,2023-07-24,-0.029077
000505,京粮控股,2022,2023-03-31,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000505&announcementId=1216278145&orgId=gssz0000505&announcementTime=2023-03-31,2023-04-03,2023-07-04,-0.070875
000506,招金黄金,2022,2023-04-28,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000506&announcementId=1216654569&orgId=gssz0000506&announcementTime=2023-04-28,2023-05-04,2023-07-31,-0.108619
000507,珠海港,2022,2023-04-27,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000507&announcementId=1216613252&orgId=gssz0000507&announcementTime=2023-04-27,2023-04-28,2023-07-28,0.044129
000509,华塑控股,2022,2023-04-15,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000509&announcementId=1216419903&orgId=gssz0000509&announcementTime=2023-04-15,2023-04-17,2023-07-17,-0.130377
000510,新金路,2022,2023-04-08,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000510&announcementId=1216356529&orgId=gssz0000510&announcementTime=2023-04-08,2023-04-10,2023-07-10,-0.04805
000514,渝 开 发,2022,2023-03-25,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000514&announcementId=1216221769&orgId=gssz0000514&announcementTime=2023-03-25,2023-03-27,2023-06-27,-0.088251
000513,丽珠集团,2022,2023-03-31,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000513&announcementId=1216273157&orgId=gssz0000513&announcementTime=2023-03-31,2023-04-03,2023-07-04,0.037844
000516,国际医学,2022,2023-04-19,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000516&announcementId=1216457906&orgId=gssz0000516&announcementTime=2023-04-19,2023-04-20,2023-07-20,-0.203689
000517,荣安地产,2022,2023-04-29,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000517&announcementId=1216698602&orgId=gssz0000517&announcementTime=2023-04-29,2023-05-04,2023-07-31,0.237468
000519,中兵红箭,2022,2023-04-11,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000519&announcementId=1216372166&orgId=gssz0000519&announcementTime=2023-04-11,2023-04-12,2023-07-12,-0.172461
000518,*ST四环,2022,2023-04-27,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000518&announcementId=1216614114&orgId=gssz0000518&announcementTime=2023-04-27,2023-04-28,2023-07-28,0.0
000521,长虹美菱,2022,2023-03-31,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000521&announcementId=1216278251&orgId=gssz0000521&announcementTime=2023-03-31,2023-04-03,2023-07-04,0.415692
000520,凤凰航运,2022,2023-04-28,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000520&announcementId=1216649228&orgId=gssz0000520&announcementTime=2023-04-28,2023-05-04,2023-07-31,-0.037155
000524,岭南控股,2022,2023-03-30,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000524&announcementId=1216262917&orgId=gssz0000524&announcementTime=2023-03-30,2023-03-31,2023-07-03,-0.073915
000523,红棉股份,2022,2023-03-31,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000523&announcementId=1216274478&orgId=gssz0000523&announcementTime=2023-03-31,2023-04-03,2023-07-04,-0.032642
000526,学大教育,2022,2023-04-25,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000526&announcementId=1216557775&orgId=gssz0000526&announcementTime=2023-04-25,2023-04-26,2023-07-26,0.722879
000528,柳    工,2022,2023-04-28,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000528&announcementId=1216657853&orgId=gssz0000528&announcementTime=2023-04-28,2023-05-04,2023-07-31,0.05261
000529,广弘控股,2022,2023-04-28,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000529&announcementId=1216647673&orgId=gssz0000529&announcementTime=2023-04-28,2023-05-04,2023-07-31,-0.016177
000530,冰山冷热,2022,2023-04-26,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000530&announcementId=1216581741&orgId=gssz0000530&announcementTime=2023-04-26,2023-04-27,2023-07-27,0.165402
000531,穗恒运Ａ,2022,2023-04-08,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000531&announcementId=1216359085&orgId=gssz0000531&announcementTime=2023-04-08,2023-04-10,2023-07-10,0.202462
000532,华金资本,2022,2023-03-24,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000532&announcementId=1216202430&orgId=gssz0000532&announcementTime=2023-03-24,2023-03-27,2023-06-27,-0.056724
000533,顺钠股份,2022,2023-04-15,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000533&announcementId=1216417085&orgId=gssz0000533&announcementTime=2023-04-15,2023-04-17,2023-07-17,0.088367
000534,万泽股份,2022,2023-02-28,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000534&announcementId=1215991366&orgId=gssz0000534&announcementTime=2023-02-28,2023-03-01,2023-05-30,-0.13921
000536,华映科技,2022,2023-04-18,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000536&announcementId=1216442617&orgId=gssz0000536&announcementTime=2023-04-18,2023-04-19,2023-07-19,-0.083223
000537,绿发电力,2022,2023-03-30,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000537&announcementId=1216262834&orgId=gssz0000537&announcementTime=2023-03-30,2023-03-31,2023-07-03,0.079021
000538,云南白药,2022,2023-03-31,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000538&announcementId=1216280778&orgId=gssz0000538&announcementTime=2023-03-31,2023-04-03,2023-07-04,-0.008675
000539,粤电力Ａ,2022,2023-04-01,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000539&announcementId=1216303420&orgId=gssz0000539&announcementTime=2023-04-01,2023-04-03,2023-07-04,0.192145
000543,皖能电力,2022,2023-04-28,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000543&announcementId=1216651338&orgId=gssz0000543&announcementTime=2023-04-28,2023-05-04,2023-07-31,0.249214
000544,中原环保,2022,2023-03-31,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000544&announcementId=1216269156&orgId=gssz0000544&announcementTime=2023-03-31,2023-04-03,2023-07-04,0.160972
000545,金浦钛业,2022,2023-04-29,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000545&announcementId=1216687655&orgId=gssz0000545&announcementTime=2023-04-29,2023-05-04,2023-07-31,0.009715
000546,金圆股份,2022,2023-04-29,2022年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000546&announcementId=1216693723&orgId=gssz0000546&announcementTime=2023-04-29,2023-05-04,2023-08-01,-0.209375
